9.264019012451171875e+00,-1.475385570526123047e+01,-1.740990066528320312e+01,3.898968887329101562e+01,5.005613708496093750e+01,4.445207595825195312e+00,1.823734939098358154e-01,2.744707584381103516e+00,-7.294347286224365234e-01,1.462799310684204102e+00,2.974157810211181641e+00,-4.239497482776641846e-01,-1.124844551086425781e+00,-1.265332341194152832e+00,2.973046779632568359e+00,1.482036352157592773e+00,-4.282464385032653809e-01,3.044931292533874512e-01,-2.319470345973968506e-01,1.720082014799118042e-01,2.119313180446624756e-01,8.506260514259338379e-01,7.246162891387939453e-01,1.948374509811401367e-01,3.726394772529602051e-01,2.699407041072845459e-01,-7.571554780006408691e-01,7.581575214862823486e-02,-1.464974717237055302e-03,1.225653171539306641e+00,9.654716402292251587e-02,6.997535228729248047e-01,-7.480761408805847168e-01,-4.620242491364479065e-02,-6.069219484925270081e-02,-8.131790161132812500e-02,2.787137329578399658e-01,-6.365853548049926758e-01,6.150984019041061401e-02,-9.664756059646606445e-02,-8.414778709411621094e-01,-9.506060481071472168e-01,-4.777008891105651855e-01,1.409809589385986328e+00,1.306517720222473145e-01,9.984000027179718018e-02,-6.479217410087585449e-01,6.404007077217102051e-01,4.713743925094604492e-01,3.780518770217895508e-01
-3.110104203224182129e-01,-2.470451831817626953e+00,1.050235748291015625e+00,1.430871009826660156e+00,1.358487010002136230e-01,-1.449106335639953613e-01,1.490080803632736206e-01,-9.222816228866577148e-01,-2.384267747402191162e-01,-2.536365509033203125e+00,-2.297403335571289062e+00,-2.557256460189819336e+00,-1.047837138175964355e+00,1.913973540067672729e-01,-9.558808803558349609e-01,2.390728741884231567e-01,-1.303782939910888672e+00,-1.206207513809204102e+00,-1.304274350404739380e-01,1.300274968147277832e+00,-2.139671087265014648e+00,1.500224471092224121e+00,-8.337216079235076904e-02,-1.323392629623413086e+00,3.472941398620605469e+00,1.499500989913940430e+00,-7.748529314994812012e-02,-5.166727542877197266e+00,1.901114583015441895e+00,-6.329970836639404297e+00,9.667472839355468750e-01,1.779042601585388184e+00,-2.906202793121337891e+00,-4.893073558807373047e+00,2.256607294082641602e+00,-5.068515986204147339e-02,3.950529098510742188e+00,4.877221584320068359e-01,-6.198676228523254395e-01,-2.606772661209106445e+00,-2.321765184402465820e+00,6.103021502494812012e-01,1.389967799186706543e+00,5.471998453140258789e-01,-1.788229584693908691e+00,8.693456649780273438e-01,2.529916524887084961e+00,-9.936948120594024658e-02,-2.944026470184326172e+00,1.153021216392517090e+00
1.293447685241699219e+01,-1.817667961120605469e+00,-1.247910737991333008e+00,-1.233065873384475708e-01,-5.151426792144775391e-01,-6.061794161796569824e-01,2.408125400543212891e+00,1.469974160194396973e+00,-2.892469465732574463e-01,7.984277009963989258e-01,3.720470666885375977e-01,-1.889536082744598389e-01,-1.465179681777954102e+00,1.259717792272567749e-01,-1.644663333892822266e+00,1.029114484786987305e+00,-5.897583812475204468e-02,-4.151321351528167725e-01,-2.500911712646484375e+00,6.401379108428955078e+00,2.394484043121337891e+00,1.787074923515319824e+00,1.930636167526245117e+00,4.418532177805900574e-02,-5.599690973758697510e-02,-1.260207056999206543e+00,4.335468709468841553e-01,-1.669340848922729492e+00,-1.141142487525939941e+00,5.707803368568420410e-01,5.232759714126586914e-01,1.389435291290283203e+00,8.474827408790588379e-01,2.316584885120391846e-01,-1.141977787017822266e+00,-1.356280684471130371e+00,-9.291591644287109375e-01,1.558907151222229004e+00,2.987227916717529297e+00,-1.147944450378417969e+00,-1.224805474281311035e+00,-1.673414468765258789e+00,-2.007400751113891602e+00,3.175363540649414062e+00,-4.785633087158203125e+00,4.367320060729980469e+00,2.908041715621948242e+00,-2.685869455337524414e+00,4.087123394012451172e+00,3.206023931503295898e+00
-2.012780666351318359e+00,-7.772190570831298828e+00,1.445147871971130371e+00,8.319059014320373535e-01,-2.202214479446411133e+00,1.529410600662231445e+00,1.570788025856018066e+00,-1.059994339942932129e+00,1.440746068954467773e+00,-2.794684886932373047e+00,-3.594160079956054688e+00,-1.623288631439208984e+00,-3.832131385803222656e+00,1.672999858856201172e+00,-5.226752161979675293e-01,-3.256337642669677734e+00,-4.013370037078857422e+00,2.682126045227050781e+00,9.307693839073181152e-01,3.793199300765991211e+00,2.094910621643066406e+00,-3.389222621917724609e+00,-3.831183910369873047e-01,3.314964771270751953e-01,-1.902679800987243652e+00,3.110383272171020508e+00,-4.274356365203857422e+00,-2.021970748901367188e+00,5.843326091766357422e+00,-4.190190792083740234e+00,2.100551843643188477e+00,3.844893455505371094e+00,-3.683814108371734619e-01,1.964207053184509277e+00,5.015359878540039062e+00,-1.954238057136535645e+00,3.795670270919799805e+00,-3.351177215576171875e+00,-1.914747357368469238e-01,-2.774399280548095703e+00,-5.027954578399658203e+00,2.898653507232666016e+00,-3.663394927978515625e+00,-2.602537870407104492e+00,6.154839038848876953e+00,-3.954867601394653320e+00,-4.537640571594238281e+00,-1.278290629386901855e+00,6.067440986633300781e+00,4.721994876861572266e+00
-3.943464756011962891e+00,2.974246025085449219e+00,-1.942455649375915527e+00,9.505332112312316895e-01,1.441270411014556885e-01,2.094640254974365234e+00,1.522131919860839844e+00,2.819122552871704102e+00,-5.672505497932434082e-01,2.878327071666717529e-01,-6.266301274299621582e-01,1.642899155616760254e+00,1.506400108337402344e-01,-1.247356057167053223e+00,-1.935486793518066406e+00,1.859438419342041016e+00,3.615273833274841309e-01,-2.496751993894577026e-01,-1.078939199447631836e+00,-7.132939994335174561e-02,-1.332822322845458984e+00,1.146573275327682495e-01,-2.855697870254516602e-01,-1.071845889091491699e-01,1.047531813383102417e-01,1.537403821945190430e+00,1.948789209127426147e-01,-1.411725759506225586e+00,6.797325611114501953e-01,2.747407853603363037e-01,6.023575067520141602e-01,-2.077387422323226929e-01,-1.087553501129150391e+00,8.196241855621337891e-01,-9.810569137334823608e-02,2.407343387603759766e+00,-1.258867740631103516e+00,-3.111377060413360596e-01,4.762770235538482666e-02,-1.063117027282714844e+00,2.938116550445556641e+00,-1.759319007396697998e-01,5.914162993431091309e-01,7.461504936218261719e-01,-5.177776515483856201e-02,5.801064968109130859e-01,-4.441554546356201172e-01,6.932751536369323730e-01,6.903206557035446167e-02,9.040826559066772461e-01
-2.304056882858276367e+00,4.253530025482177734e+00,3.716985229402780533e-04,-3.116595983505249023e+00,4.222494125366210938e+00,-1.894936561584472656e+00,-2.251928806304931641e+00,-1.280607819557189941e+00,-8.134492635726928711e-01,2.478468894958496094e+00,2.735354423522949219e+00,9.980757832527160645e-01,3.448582887649536133e-01,4.475300908088684082e-01,-1.038418933749198914e-01,-5.421425819396972656e+00,8.978772163391113281e+00,7.203907489776611328e+00,-6.323053359985351562e+00,-2.981594800949096680e+00,1.090326309204101562e+00,-1.169282197952270508e+00,4.198130130767822266e+00,1.852005958557128906e+00,-1.673258662223815918e+00,-3.584282636642456055e+00,2.867718219757080078e+00,7.177680492401123047e+00,-3.293846607208251953e+00,-4.203676223754882812e+00,6.461797714233398438e+00,-1.176504993438720703e+01,-2.436866998672485352e+00,6.663627147674560547e+00,8.404749870300292969e+00,1.904518318176269531e+01,-2.659645795822143555e+00,1.611986732482910156e+01,-4.264316558837890625e+00,2.701777458190917969e+00,-7.203891754150390625e+00,3.991858005523681641e+00,-1.391228795051574707e+00,3.921439886093139648e+00,3.569518327713012695e+00,-2.924921512603759766e+00,-2.553074359893798828e+00,-3.047460794448852539e+00,1.836820006370544434e+00,3.223892927169799805e+00
2.464830780029296875e+01,3.917775154113769531e+00,1.135535165667533875e-01,-6.002021312713623047e+00,3.162877798080444336e+00,1.732221722602844238e+00,-4.167000293731689453e+00,-2.103863477706909180e+00,-1.453236460685729980e+00,-1.353681206703186035e+00,-1.828195095062255859e+00,4.292823314666748047e+00,8.190198987722396851e-02,1.813434839248657227e+00,2.505130529403686523e+00,-2.551418066024780273e+00,8.695277214050292969e+00,-4.696250915527343750e+00,-5.505643486976623535e-01,-1.324543476104736328e+01,-3.594632387161254883e+00,7.785539627075195312e-01,1.068411445617675781e+01,2.992523193359375000e+00,-1.133094668388366699e+00,-5.814890384674072266e+00,-6.661152839660644531e+00,1.567113494873046875e+01,6.961913585662841797e+00,1.102548885345458984e+01,-1.229060363769531250e+01,1.754256629943847656e+01,-1.095356559753417969e+01,-9.077290534973144531e+00,2.724298000335693359e+00,6.362062931060791016e+00,-1.052915215492248535e+00,8.893333673477172852e-01,2.622562050819396973e-01,-5.152093887329101562e+00,-1.820692658424377441e+00,3.924658775329589844e+00,4.672715187072753906e+00,-1.122977256774902344e+00,9.636275768280029297e-01,1.215685009956359863e+00,8.415007591247558594e+00,-2.691128015518188477e+00,-5.346795558929443359e+00,-1.129190206527709961e+00
-2.474157094955444336e+00,-9.302654862403869629e-01,-2.099584579467773438e+00,9.262486100196838379e-01,4.357682764530181885e-01,-5.335565805435180664e-01,-1.199784994125366211e+00,-4.433242678642272949e-01,1.865280151367187500e+00,-1.813941448926925659e-01,2.216604948043823242e-01,-8.197096586227416992e-01,-7.368844747543334961e-01,-9.861490130424499512e-01,1.603082776069641113e+00,-5.516270995140075684e-01,-3.142482757568359375e+00,1.372790932655334473e+00,1.896798491477966309e+00,-3.351417481899261475e-01,7.205833792686462402e-01,-1.080739855766296387e+00,-1.389005541801452637e+00,1.136686652898788452e-01,2.001620769500732422e+00,7.682946324348449707e-02,-1.516021370887756348e+00,1.807302832603454590e-01,-3.542411029338836670e-01,-1.309129595756530762e+00,6.254361867904663086e-01,-3.136501014232635498e-01,2.306129693984985352e+00,-2.769050598144531250e+00,-3.718004822731018066e-01,3.331739008426666260e-01,1.327739238739013672e+00,-2.555047988891601562e+00,-4.665691852569580078e-01,-8.812690377235412598e-01,1.692837834358215332e+00,3.249194025993347168e-01,-1.353964328765869141e+00,-1.578383207321166992e+00,-1.917501926422119141e+00,-1.193184375762939453e+00,-3.425328969955444336e+00,-3.989014029502868652e-01,-5.180494785308837891e-01,2.783421277999877930e-01
-4.174458026885986328e+00,2.534144878387451172e+00,-2.925567865371704102e+00,-5.678992867469787598e-01,-6.744770705699920654e-02,-3.852194249629974365e-01,-1.445125937461853027e+00,-2.503248453140258789e-01,1.391969770193099976e-01,-1.552253127098083496e+00,2.490520000457763672e+00,3.712561607360839844e+00,1.911543846130371094e+00,-1.454160571098327637e+00,8.536981046199798584e-02,-1.148652434349060059e+00,7.330220937728881836e-01,-1.542859077453613281e-01,-6.571821570396423340e-01,-9.932733774185180664e-01,8.374403715133666992e-01,2.458206653594970703e+00,-8.395827412605285645e-01,2.233574151992797852e+00,2.462779521942138672e+00,3.817695856094360352e+00,-3.055636584758758545e-01,1.706926703453063965e+00,1.180395245552062988e+00,-3.860561549663543701e-01,5.149034261703491211e-01,-1.425344824790954590e+00,-1.149685502052307129e+00,-1.083769321441650391e+00,2.512561976909637451e-01,-1.046713113784790039e+00,2.032327651977539062e-01,-8.293493986129760742e-01,9.243572354316711426e-01,-1.583126783370971680e+00,-3.428940773010253906e+00,3.578838586807250977e+00,-1.716283202171325684e+00,1.947982788085937500e+00,4.841348826885223389e-01,-3.817025184631347656e+00,1.067802309989929199e+00,1.556656241416931152e+00,2.444715261459350586e+00,2.615289926528930664e+00
-1.529314279556274414e+00,-3.426753729581832886e-02,2.701769471168518066e-01,-1.217842340469360352e+00,-9.717902541160583496e-01,-4.445474445819854736e-01,-8.980936408042907715e-01,8.604403138160705566e-01,-5.914476513862609863e-01,-6.583155989646911621e-01,8.060577511787414551e-01,1.720935940742492676e+00,1.002866029739379883e+00,-1.221182942390441895e+00,-8.192846179008483887e-01,-7.896727323532104492e-01,-1.318485140800476074e+00,1.269667029380798340e+00,-1.653255820274353027e-01,-1.825321555137634277e+00,-1.672410368919372559e+00,3.512999415397644043e-01,-1.072914958000183105e+00,-2.652136802673339844e+00,7.708440423011779785e-01,8.866685628890991211e-01,1.468652129173278809e+00,-2.920820474624633789e+00,3.170036375522613525e-01,1.725525736808776855e+00,1.949729621410369873e-01,-1.776026129722595215e+00,1.907488584518432617e+00,-6.720538139343261719e-01,1.623725175857543945e+00,-2.812633037567138672e+00,1.492323398590087891e+00,3.939141035079956055e+00,2.004895448684692383e+00,-6.454927921295166016e-01,3.003263950347900391e+00,-4.547040939331054688e+00,-7.632429152727127075e-02,-1.432486653327941895e+00,-3.838463783264160156e+00,1.941351294517517090e-01,3.864897489547729492e+00,-1.928275227546691895e-01,-6.075541973114013672e-01,-4.621874809265136719e+00
