1.450158977508544922e+01,-7.350270271301269531e+00,0.000000000000000000e+00
1.400307846069335938e+01,8.655213356018066406e+00,0.000000000000000000e+00
1.540411853790283203e+01,-7.347225666046142578e+00,0.000000000000000000e+00
1.383599090576171875e+01,7.846136569976806641e+00,0.000000000000000000e+00
1.499725055694580078e+01,5.695590496063232422e+00,0.000000000000000000e+00
1.409762859344482422e+01,3.194782257080078125e+00,0.000000000000000000e+00
1.531590843200683594e+01,-6.053922653198242188e+00,0.000000000000000000e+00
1.546764564514160156e+01,6.317398071289062500e+00,0.000000000000000000e+00
1.549120807647705078e+01,4.526954174041748047e+00,0.000000000000000000e+00
1.434266567230224609e+01,4.439258098602294922e+00,0.000000000000000000e+00
1.598265933990478516e+01,4.391914367675781250e+00,0.000000000000000000e+00
1.529150104522705078e+01,9.247811317443847656e+00,0.000000000000000000e+00
1.497103214263916016e+01,4.100802898406982422e+00,0.000000000000000000e+00
1.436557960510253906e+01,8.931180953979492188e+00,0.000000000000000000e+00
1.501742935180664062e+01,-5.950150489807128906e+00,0.000000000000000000e+00
1.440141010284423828e+01,7.623075008392333984e+00,0.000000000000000000e+00
1.391179180145263672e+01,4.904159545898437500e+00,0.000000000000000000e+00
1.476888370513916016e+01,6.138179779052734375e+00,0.000000000000000000e+00
1.402317810058593750e+01,7.351292133331298828e+00,0.000000000000000000e+00
1.567446422576904297e+01,5.847742557525634766e+00,0.000000000000000000e+00
1.571367549896240234e+01,5.308869838714599609e+00,0.000000000000000000e+00
1.552516269683837891e+01,-7.343169212341308594e+00,0.000000000000000000e+00
1.548871135711669922e+01,-7.417896747589111328e+00,0.000000000000000000e+00
1.547914791107177734e+01,4.334715366363525391e+00,0.000000000000000000e+00
1.305048084259033203e+01,3.680873394012451172e+00,0.000000000000000000e+00
1.475261878967285156e+01,6.135280132293701172e+00,0.000000000000000000e+00
1.368962574005126953e+01,8.056298255920410156e+00,0.000000000000000000e+00
1.447206211090087891e+01,4.570422172546386719e+00,0.000000000000000000e+00
-1.866796612739562988e+00,1.307346439361572266e+01,0.000000000000000000e+00
1.551001834869384766e+01,-7.367513656616210938e+00,0.000000000000000000e+00
1.434282302856445312e+01,5.505095005035400391e+00,0.000000000000000000e+00
1.556239700317382812e+01,-6.540464401245117188e+00,0.000000000000000000e+00
1.106389808654785156e+01,1.788787245750427246e+00,0.000000000000000000e+00
1.563508319854736328e+01,6.240192890167236328e+00,0.000000000000000000e+00
1.134678268432617188e+01,4.086704254150390625e+00,0.000000000000000000e+00
1.459387493133544922e+01,5.293423652648925781e+00,0.000000000000000000e+00
1.504922389984130859e+01,5.276582717895507812e+00,0.000000000000000000e+00
1.422060775756835938e+01,8.988189697265625000e+00,0.000000000000000000e+00
1.529630947113037109e+01,5.195916652679443359e+00,0.000000000000000000e+00
1.332527732849121094e+01,3.823850154876708984e+00,0.000000000000000000e+00
