1.536325168609619141e+01,8.036088943481445312e+00
1.484702873229980469e+01,8.281229972839355469e+00
1.249224472045898438e+01,1.434186744689941406e+01
1.446453094482421875e+01,8.335754394531250000e+00
1.288562202453613281e+01,4.283058345317840576e-01
1.117846012115478516e+01,6.852349638938903809e-01
1.018512153625488281e+01,1.446449089050292969e+01
1.385030555725097656e+01,4.398906230926513672e+00
1.122689342498779297e+01,8.706189990043640137e-01
1.377652740478515625e+01,4.505128860473632812e+00
1.282574367523193359e+01,3.996877372264862061e-01
1.580823135375976562e+01,7.376071929931640625e+00
1.115051364898681641e+01,2.014574766159057617e+00
1.578536128997802734e+01,8.237104415893554688e+00
9.806011199951171875e+00,1.430463314056396484e+01
1.581231594085693359e+01,6.057275772094726562e+00
1.322159671783447266e+01,1.519691586494445801e+00
1.445976066589355469e+01,1.969271183013916016e+00
1.487697410583496094e+01,7.042927265167236328e+00
1.237571811676025391e+01,1.695212483406066895e+00
1.343217945098876953e+01,3.169748544692993164e+00
1.269000434875488281e+01,1.425811672210693359e+01
1.288199520111083984e+01,1.410313320159912109e+01
1.381962966918945312e+01,3.323113918304443359e+00
1.326888561248779297e+01,1.394745349884033203e+00
1.347603988647460938e+01,3.058870315551757812e+00
1.576490879058837891e+01,7.092067241668701172e+00
1.182540416717529297e+01,1.419720411300659180e+00
1.585792064666748047e+01,7.788558483123779297e+00
1.277922153472900391e+01,1.416220569610595703e+01
1.225768184661865234e+01,1.638808131217956543e+00
1.074978160858154297e+01,1.507754135131835938e+01
1.383361244201660156e+01,3.640450000762939453e+00
1.395067691802978516e+01,4.539882659912109375e+00
1.636182785034179688e+01,-7.128718376159667969e+00
1.384195327758789062e+01,1.847205638885498047e+00
1.160421466827392578e+01,1.638437151908874512e+00
1.563182544708251953e+01,7.920202255249023438e+00
1.328878688812255859e+01,1.919021010398864746e+00
1.296894264221191406e+01,2.014923691749572754e-01
1.644333839416503906e+01,-7.126773834228515625e+00
1.371909427642822266e+01,5.282440662384033203e+00
1.346734714508056641e+01,7.392344474792480469e-01
1.283405399322509766e+01,3.560811519622802734e+00
1.322918796539306641e+01,4.614107608795166016e+00
1.622055244445800781e+01,7.288354396820068359e+00
1.242076396942138672e+01,4.442794919013977051e-01
1.472077369689941406e+01,2.618339776992797852e+00
1.053128814697265625e+01,1.485398292541503906e+01
1.173533535003662109e+01,8.133842349052429199e-01
1.381046676635742188e+01,7.439809799194335938e+00
1.429377937316894531e+01,7.309822082519531250e+00
1.188187980651855469e+01,-1.982554644346237183e-01
1.296802902221679688e+01,2.405776083469390869e-01
1.139304733276367188e+01,1.804269194602966309e+00
1.652879142761230469e+01,-6.473957538604736328e+00
1.494515800476074219e+01,2.227234363555908203e+00
1.450815391540527344e+01,8.000133514404296875e+00
1.134811210632324219e+01,1.475637245178222656e+01
1.410706233978271484e+01,1.884098887443542480e+00
1.530581855773925781e+01,5.883291244506835938e+00
1.478038883209228516e+01,7.587208271026611328e+00
1.530805015563964844e+01,7.391311645507812500e+00
9.674786567687988281e+00,1.441755390167236328e+01
1.373040771484375000e+01,1.731841802597045898e+00
1.129347991943359375e+01,1.825474619865417480e+00
1.355208587646484375e+01,4.982416152954101562e+00
1.392128086090087891e+01,6.774603366851806641e+00
1.289378166198730469e+01,2.390092372894287109e+00
1.037489414215087891e+01,1.471656322479248047e+01
1.384104251861572266e+01,2.909129381179809570e+00
1.610896110534667969e+01,7.447464942932128906e+00
1.334564781188964844e+01,3.937845945358276367e+00
1.128170299530029297e+01,2.901264429092407227e-01
1.340536117553710938e+01,4.121022224426269531e+00
1.403396320343017578e+01,2.562690258026123047e+00
1.227130413055419922e+01,1.226008176803588867e+00
1.657233810424804688e+01,-7.130977630615234375e+00
1.171794891357421875e+01,4.716486632823944092e-01
1.432233333587646484e+01,8.236420631408691406e+00
1.360529994964599609e+01,2.096108198165893555e+00
1.472822570800781250e+01,2.067582368850708008e+00
1.479298591613769531e+01,4.083715438842773438e+00
1.378837108612060547e+01,2.121981143951416016e+00
1.109341526031494141e+01,1.494609928131103516e+01
1.253208637237548828e+01,3.028248846530914307e-01
1.105978107452392578e+01,1.485555267333984375e+01
1.358596611022949219e+01,3.380502223968505859e+00
1.404251766204833984e+01,8.252293586730957031e+00
1.402025032043457031e+01,8.023133277893066406e+00
1.282086181640625000e+01,1.511394739151000977e+00
1.346668624877929688e+01,4.645217418670654297e+00
1.443780422210693359e+01,1.616557121276855469e+00
1.437304687500000000e+01,2.242115020751953125e+00
1.067830753326416016e+01,1.489023590087890625e+01
1.168326854705810547e+01,2.412552982568740845e-01
1.653118705749511719e+01,8.328984260559082031e+00
1.208903217315673828e+01,2.040492773056030273e+00
1.633577728271484375e+01,7.202702522277832031e+00
1.264983844757080078e+01,1.655403494834899902e+00
1.651036834716796875e+01,8.214491844177246094e+00
1.193231868743896484e+01,-2.328855693340301514e-01
1.385221004486083984e+01,4.090131282806396484e+00
1.294357681274414062e+01,2.559555053710937500e+00
1.607573509216308594e+01,-7.432693004608154297e+00
1.121254920959472656e+01,1.073936462402343750e+00
1.088331508636474609e+01,1.211685895919799805e+00
1.140776634216308594e+01,1.046635985374450684e+00
1.583241367340087891e+01,8.054968833923339844e+00
1.295763206481933594e+01,2.433212995529174805e-01
1.423999786376953125e+01,1.336856722831726074e+00
1.377825641632080078e+01,1.097568988800048828e+00
1.293326568603515625e+01,3.193007946014404297e+00
1.345162963867187500e+01,2.105862140655517578e+00
1.431227397918701172e+01,7.446045398712158203e+00
1.289290809631347656e+01,3.619235277175903320e+00
1.441777896881103516e+01,3.198040962219238281e+00
1.561118316650390625e+01,7.274256229400634766e+00
1.458742523193359375e+01,3.097893714904785156e+00
1.640865135192871094e+01,-7.207022666931152344e+00
1.475884914398193359e+01,7.123642921447753906e+00
1.103523540496826172e+01,1.513551330566406250e+01
1.675698852539062500e+01,8.046428680419921875e+00
1.422140121459960938e+01,2.207813739776611328e+00
1.515788269042968750e+01,7.176681041717529297e+00
1.508599281311035156e+01,6.136798381805419922e+00
1.267308235168457031e+01,2.438139766454696655e-01
1.397778511047363281e+01,5.164384365081787109e+00
1.281495094299316406e+01,3.911551237106323242e+00
1.405227661132812500e+01,1.992060065269470215e+00
1.461454486846923828e+01,7.189568996429443359e+00
1.267766189575195312e+01,1.223460078239440918e+00
1.635692596435546875e+01,7.408252239227294922e+00
1.328816604614257812e+01,9.745246767997741699e-01
1.380031299591064453e+01,5.063756942749023438e+00
1.474881553649902344e+01,2.405222654342651367e+00
1.650062561035156250e+01,-6.412221431732177734e+00
1.105393409729003906e+01,1.599983692169189453e+00
1.505349731445312500e+01,8.141596794128417969e+00
1.359829235076904297e+01,4.104379177093505859e+00
1.654959297180175781e+01,7.743637561798095703e+00
1.350530052185058594e+01,2.749347209930419922e+00
1.629004859924316406e+01,7.672783374786376953e+00
1.103938102722167969e+01,4.446453452110290527e-01
1.211044883728027344e+01,2.296483278274536133e+00
1.654200744628906250e+01,-6.832245349884033203e+00
1.339216327667236328e+01,2.683693885803222656e+00
1.284993457794189453e+01,7.826214432716369629e-01
1.245117473602294922e+01,1.004049301147460938e+00
1.408411121368408203e+01,2.555103778839111328e+00
1.328359127044677734e+01,3.203868150711059570e+00
1.643955612182617188e+01,-6.365509033203125000e+00
1.218718814849853516e+01,9.449536800384521484e-01
1.417826938629150391e+01,3.149257421493530273e+00
1.207846832275390625e+01,5.848144739866256714e-02
1.311778736114501953e+01,2.958103179931640625e+00
1.633073616027832031e+01,-6.140759468078613281e+00
1.467575740814208984e+01,4.084931850433349609e+00
1.610922431945800781e+01,7.952201843261718750e+00
1.240215587615966797e+01,1.519207656383514404e-01
1.225494003295898438e+01,8.113345503807067871e-01
1.439509868621826172e+01,7.665804386138916016e+00
1.650232696533203125e+01,7.430373668670654297e+00
1.392399883270263672e+01,4.724149227142333984e+00
1.186704730987548828e+01,7.103717923164367676e-01
1.181328487396240234e+01,1.452275562286376953e+01
1.431724739074707031e+01,2.157491922378540039e+00
1.609533119201660156e+01,6.627804756164550781e+00
1.566838741302490234e+01,6.238538265228271484e+00
1.250009441375732422e+01,2.514802932739257812e+00
1.182909202575683594e+01,1.399018168449401855e+00
1.412324333190917969e+01,1.613094568252563477e+00
1.322572612762451172e+01,7.655715942382812500e-01
1.195144844055175781e+01,1.443975257873535156e+01
1.182184982299804688e+01,1.290612697601318359e+00
1.617607498168945312e+01,7.571408271789550781e+00
1.087355422973632812e+01,1.525607490539550781e+01
1.448671913146972656e+01,8.265487670898437500e+00
1.232569694519042969e+01,3.255047798156738281e+00
1.426521015167236328e+01,2.451267004013061523e+00
1.063129615783691406e+01,1.453169250488281250e+01
1.516777038574218750e+01,8.306406021118164062e+00
1.090954685211181641e+01,1.325167179107666016e+00
1.456096553802490234e+01,3.025085210800170898e+00
1.416102027893066406e+01,8.290116310119628906e+00
1.629710197448730469e+01,7.301187992095947266e+00
1.211366176605224609e+01,4.317981898784637451e-01
1.501307964324951172e+01,8.251008987426757812e+00
1.623622703552246094e+01,-7.162786483764648438e+00
1.643643760681152344e+01,-6.975145339965820312e+00
1.387656974792480469e+01,3.635874986648559570e+00
1.173473930358886719e+01,-1.124859005212783813e-01
